student_id,gender,age,previous_grade,study_hours,attendance,participation,assignment_scores,quiz_scores,internal_marks,sleep_hours,exercise_hours,parental_education,family_support,internet_access,extracurricular,part_time_job,final_score
S0219,Female,19,C,4.6,83.22,43.35,71.91,18.77,45.18,8.69,0.5,Bachelor,High,No,Yes,No,40.9
S0220,Male,23,B,3.95,78.56,59.95,57.11,45.07,35.59,7.08,0.81,Master,High,Yes,No,Yes,39.35
S0221,Male,19,A,8.24,77.5,63.63,83.03,49.9,28.81,7.31,0.65,Bachelor,Medium,Yes,Yes,No,69.47
S0222,Male,20,C,3.66,89.9,42.43,34.5,71.01,41.81,7.83,1.12,High School,Medium,No,No,No,12.49
S0223,Female,18,C,4.94,87.09,86.82,62.12,42.52,37.17,5.53,1.37,Bachelor,Medium,Yes,Yes,No,43.36
S0224,Female,24,C,1.83,77.51,35.54,79.81,,41.2,6.39,1.25,Bachelor,Low,Yes,Yes,No,30.91
S0225,Female,21,D,1.9,92.5,73.68,77.16,57.8,10.06,9.26,1.59,Bachelor,High,Yes,Yes,Yes,27.62
S0226,Female,19,C,1.04,83.33,79.11,80.98,78.07,25.8,6.27,0.55,Master,Medium,Yes,Yes,No,46.21
S0227,Male,22,B,1.85,77.22,58.51,46.75,53.8,38.96,6.6,0.2,Master,Medium,Yes,Yes,Yes,28.11
S0228,Female,19,B,2.63,91.96,63.0,81.69,83.69,28.63,,2.15,High School,Low,Yes,Yes,Yes,49.06
S0229,Male,22,B,7.7,87.84,66.69,57.91,,29.17,5.89,2.85,Master,Low,Yes,No,Yes,54.4
S0230,Male,20,C,1.61,81.08,80.34,,68.66,29.72,8.66,0.45,Bachelor,Medium,Yes,No,No,31.5
S0231,Female,22,A,12.51,64.11,86.91,66.86,51.5,,4.0,0.78,Master,High,Yes,Yes,Yes,76.56
S0232,Female,21,C,5.25,86.39,43.56,63.25,71.24,34.85,6.31,1.04,High School,High,Yes,No,No,47.86
S0233,Female,18,C,4.52,59.35,94.43,74.71,46.56,33.73,7.34,1.14,Bachelor,High,No,Yes,No,40.47
S0234,Female,22,D,,74.46,78.36,84.73,84.47,35.03,9.55,1.62,High School,High,Yes,No,No,48.72
S0235,Female,22,B,2.97,82.02,73.83,67.58,67.35,31.07,5.3,,Bachelor,High,Yes,No,Yes,41.45
S0236,Female,18,C,2.09,88.17,56.91,50.0,80.96,49.01,5.04,1.92,High School,Medium,Yes,Yes,Yes,33.59
S0237,Female,21,A,0.9,81.08,65.17,75.77,36.15,35.05,5.71,0.1,High School,Medium,Yes,No,No,33.12
S0238,Female,19,C,1.66,96.66,71.34,71.29,84.87,41.42,8.05,0.95,High School,High,Yes,No,No,60.62
S0239,Male,22,A,9.61,62.31,37.25,72.67,78.76,36.59,,2.64,High School,Medium,Yes,Yes,Yes,64.22
S0240,Female,18,B,5.03,66.45,66.43,98.73,74.85,44.48,4.84,0.9,High School,Medium,Yes,No,No,66.36
S0241,Female,20,C,9.55,76.29,74.96,80.24,,46.97,7.15,0.24,Bachelor,Medium,Yes,No,No,76.65
S0242,Male,18,A,2.05,78.11,64.88,82.21,72.14,43.36,9.33,5.0,High School,Medium,Yes,Yes,No,61.46
S0243,Female,20,B,1.34,81.24,84.16,33.82,76.62,19.21,7.4,3.3,Bachelor,Medium,Yes,No,No,32.78
S0244,Male,21,C,3.42,98.81,30.0,,75.8,46.32,7.25,2.21,High School,Low,Yes,No,No,27.63
S0245,Male,19,C,1.71,75.75,90.04,64.53,69.23,37.68,7.34,0.8,PhD,Medium,Yes,Yes,No,44.49
S0246,Female,18,C,3.97,57.75,63.67,84.16,59.83,30.47,7.62,0.3,PhD,High,Yes,Yes,Yes,39.83
S0247,Male,24,C,0.71,80.82,78.33,64.77,47.59,44.29,5.1,4.26,High School,Medium,Yes,Yes,No,42.89
S0248,Male,24,C,0.38,72.71,80.5,46.61,42.73,36.64,6.65,1.14,Bachelor,High,No,No,No,13.55
S0249,Male,23,B,4.4,94.25,47.34,69.67,42.28,42.23,6.73,2.87,High School,Low,No,No,Yes,35.45
S0250,Male,22,B,9.79,77.86,52.65,62.26,73.15,32.91,6.27,0.63,PhD,Low,No,Yes,No,66.17
S0251,Female,21,B,4.54,67.47,60.22,67.45,69.93,41.58,8.03,0.61,Bachelor,Medium,Yes,No,Yes,38.08
S0252,Male,18,D,4.99,65.12,,77.62,57.58,31.08,,5.0,High School,Medium,Yes,No,Yes,22.82
S0253,Female,24,C,3.53,81.72,49.36,90.53,75.59,38.67,6.46,1.11,Bachelor,Medium,Yes,No,Yes,47.1
S0254,Male,22,B,3.79,78.46,70.54,61.88,76.8,30.18,5.11,0.23,High School,High,Yes,Yes,No,31.69
S0255,Male,24,B,0.85,79.44,,89.09,85.82,45.13,7.57,0.37,Bachelor,High,Yes,Yes,No,57.03
S0256,Male,18,D,,,34.49,95.9,41.16,47.58,8.41,0.99,Bachelor,High,Yes,No,No,25.79
S0257,Male,20,B,7.65,85.27,52.6,51.53,69.92,41.0,6.46,0.07,Bachelor,Medium,Yes,Yes,No,70.77
S0258,Female,18,C,2.58,93.94,74.76,60.54,77.43,27.98,8.21,0.93,Bachelor,Medium,Yes,No,Yes,39.94
S0259,Female,23,C,7.55,54.64,66.46,81.72,78.33,42.23,6.78,0.81,High School,Medium,No,No,No,37.6
S0260,Male,18,C,3.71,66.38,50.18,76.96,55.96,38.8,4.0,2.27,High School,Low,Yes,Yes,No,24.86
S0261,Male,18,A,3.85,76.62,65.21,86.48,49.13,30.64,,0.66,High School,Medium,Yes,No,No,49.92
S0262,Female,23,D,2.6,92.94,,64.86,53.0,33.46,6.74,5.0,Master,Medium,Yes,Yes,No,35.26
S0263,Male,21,D,5.52,95.11,44.48,84.8,,23.94,7.15,0.3,High School,Medium,No,Yes,Yes,35.15
S0264,Male,18,C,6.46,69.91,84.88,86.41,48.95,45.77,7.38,1.34,Bachelor,Low,Yes,Yes,No,58.05
S0265,Male,23,C,1.69,96.3,75.49,,39.52,33.0,5.97,,Bachelor,Low,No,Yes,No,29.18
S0266,Female,22,D,0.94,96.09,80.06,90.62,67.03,43.58,9.21,1.99,High School,Medium,Yes,Yes,Yes,43.12
S0267,Female,20,C,0.48,88.14,51.22,64.75,55.87,47.8,6.9,5.0,Bachelor,Medium,Yes,No,No,34.45
S0268,Female,20,B,4.82,80.37,64.61,,90.17,45.69,6.7,2.57,Bachelor,High,Yes,No,No,71.35
S0269,Male,18,C,4.44,,49.79,84.51,60.71,32.66,8.12,1.22,Bachelor,Medium,Yes,Yes,Yes,36.69
S0270,Male,21,C,14.8,79.08,58.29,94.72,90.49,36.31,7.03,0.99,Bachelor,Low,No,No,No,95.98
S0271,Female,21,B,3.55,66.84,57.5,85.54,66.22,33.09,10.0,2.7,Bachelor,Medium,No,Yes,No,63.13
S0272,Female,22,C,3.08,70.22,71.33,57.53,70.16,44.24,6.69,4.12,Bachelor,Low,Yes,Yes,No,37.6
S0273,Female,18,D,4.07,71.46,55.05,97.72,75.8,44.31,7.53,5.0,Bachelor,High,Yes,No,Yes,49.42
S0274,Female,20,D,4.23,71.06,47.45,84.06,88.43,31.36,5.88,0.76,Bachelor,High,Yes,No,Yes,40.77
S0275,Male,21,B,2.9,59.37,60.51,91.63,61.57,46.24,8.31,5.0,High School,Medium,No,No,Yes,43.76
S0276,Female,18,A,1.74,,59.2,51.46,50.9,,7.46,0.25,Bachelor,Medium,Yes,Yes,No,43.66
S0277,Male,24,D,3.41,76.97,74.65,54.08,54.2,42.44,6.49,0.44,High School,High,Yes,No,No,25.0
S0278,Female,21,C,3.31,,50.03,83.59,77.38,23.05,5.69,0.14,High School,Medium,Yes,No,No,35.34
S0279,Male,23,A,3.27,52.69,42.54,41.13,80.26,39.94,5.04,0.48,Bachelor,High,Yes,No,Yes,36.1
S0280,Female,24,D,5.92,89.71,59.53,83.68,81.4,28.83,7.63,2.19,Master,Medium,Yes,Yes,Yes,55.62
S0281,Female,21,D,3.36,71.88,90.8,64.74,88.16,29.81,4.92,,Master,Medium,Yes,Yes,No,36.02
S0282,Female,20,C,0.96,81.18,51.27,86.42,86.28,42.46,8.96,2.26,High School,High,Yes,No,No,43.01
S0283,Female,19,C,1.99,65.36,64.04,78.4,58.84,24.91,5.11,1.5,Bachelor,Medium,Yes,No,No,11.31
S0284,Male,24,B,2.87,85.65,48.97,81.89,19.09,41.79,6.73,1.08,Bachelor,Medium,Yes,Yes,No,46.84
S0285,Female,22,A,3.48,82.34,68.23,52.32,66.93,17.96,5.68,1.85,High School,Medium,Yes,Yes,No,44.85
S0286,Male,22,B,4.9,50.0,81.17,95.51,83.97,31.09,7.05,0.74,Master,Medium,Yes,Yes,No,58.71
S0287,Male,20,C,3.5,89.13,83.71,96.35,,39.82,7.04,2.76,Master,High,Yes,Yes,No,58.42
S0288,Male,21,A,0.39,91.64,85.78,71.97,80.85,43.96,7.67,1.7,PhD,Medium,Yes,Yes,No,68.26
S0289,Male,18,B,1.08,78.43,76.09,84.49,70.41,,,1.8,High School,Medium,No,Yes,No,35.32
S0290,Female,21,B,5.13,73.7,61.28,56.57,68.69,27.93,5.85,1.15,High School,High,Yes,Yes,No,40.39
S0291,Male,20,C,2.81,90.36,58.17,78.24,81.72,36.39,8.46,3.25,Master,Medium,No,Yes,Yes,51.44
S0292,Male,22,D,3.73,83.45,58.1,73.54,59.75,43.23,7.99,,Bachelor,Medium,No,Yes,Yes,35.66
S0293,Male,21,B,2.54,79.96,,49.39,84.75,36.48,4.0,0.72,Master,High,Yes,Yes,Yes,41.7
S0294,Female,22,B,,75.26,54.56,72.66,79.02,37.2,,2.26,High School,High,Yes,Yes,No,41.32
S0295,Female,24,C,2.61,81.54,79.61,76.66,92.52,47.28,5.45,1.02,Bachelor,Medium,Yes,No,Yes,44.97
S0296,Female,18,B,3.77,,42.46,63.66,69.11,34.73,6.11,3.3,Bachelor,Medium,Yes,Yes,Yes,41.18
S0297,Female,24,B,3.34,85.68,38.0,73.75,64.15,38.72,6.66,0.64,High School,High,Yes,No,No,45.72
S0298,Male,22,B,6.44,,77.56,92.29,87.49,36.51,9.34,0.69,Bachelor,High,Yes,Yes,Yes,73.67
S0299,Male,22,A,0.78,79.28,84.83,88.77,70.91,43.23,5.44,3.29,Bachelor,High,Yes,No,No,63.82
S0300,Female,19,B,0.9,81.69,65.9,66.79,39.36,35.99,4.89,0.94,High School,Medium,Yes,Yes,No,28.49
S0301,Male,19,B,2.79,79.79,67.63,72.32,93.03,47.94,7.68,1.09,High School,Medium,Yes,Yes,No,57.3
S0302,Male,24,B,4.94,76.9,81.66,81.46,70.73,46.16,6.96,,Bachelor,Medium,No,Yes,Yes,53.71
S0303,Male,23,D,5.7,78.6,68.59,87.57,88.91,37.05,,0.49,Bachelor,High,Yes,No,Yes,49.7
S0304,Female,24,B,2.06,53.12,64.96,83.29,74.2,24.13,6.47,1.6,Master,High,No,Yes,No,30.75
S0305,Female,19,C,0.12,82.0,42.04,83.5,52.33,44.61,8.82,0.19,Bachelor,Low,Yes,Yes,No,37.17
S0306,Male,22,C,2.11,69.67,67.26,64.84,77.81,42.68,7.02,3.17,High School,Medium,Yes,Yes,No,40.32
S0307,Female,20,A,4.45,60.18,52.31,89.37,83.26,25.4,7.79,,PhD,Medium,No,No,Yes,52.22
S0308,Female,24,C,3.29,89.56,86.05,98.7,54.22,43.87,9.44,0.32,PhD,High,No,Yes,No,54.63
S0309,Female,22,B,5.06,90.58,,82.4,65.59,19.61,6.75,1.78,High School,Medium,Yes,Yes,Yes,45.47
S0310,Female,20,D,7.48,74.91,46.38,73.99,71.91,27.31,8.57,1.38,Master,Medium,Yes,Yes,No,44.63
S0311,Female,20,A,2.94,95.78,52.03,48.75,89.32,33.99,6.08,0.31,High School,Low,Yes,Yes,No,37.44
S0312,Male,19,B,2.31,,44.4,77.97,40.67,49.6,7.34,0.48,High School,Medium,Yes,No,No,36.09
S0313,Female,24,A,1.53,85.17,76.99,45.94,73.21,35.24,4.83,0.79,High School,Low,Yes,Yes,No,30.84
S0314,Male,21,D,0.9,71.74,64.32,77.65,79.58,44.82,6.24,1.8,High School,High,No,Yes,No,30.27
S0315,Male,18,C,0.66,80.83,34.73,49.86,47.2,48.25,5.41,1.53,Master,High,Yes,No,No,28.08
S0316,Female,19,C,1.89,72.6,88.72,90.47,98.98,31.35,8.83,1.14,Master,Medium,Yes,No,No,44.78
S0317,Male,19,A,6.8,87.2,81.78,52.47,86.01,42.74,9.61,2.19,PhD,Medium,Yes,Yes,No,85.52
S0318,Male,21,C,5.41,70.82,,77.61,42.71,44.76,6.47,2.13,Master,High,No,No,No,50.08
S0319,Male,18,B,2.23,75.93,69.55,81.66,66.45,43.63,5.84,1.44,Bachelor,Medium,No,Yes,No,46.49
S0320,Female,22,D,12.58,85.0,83.69,47.33,56.25,27.65,5.03,2.32,Bachelor,Medium,Yes,Yes,No,68.22
S0321,Female,23,B,2.0,95.09,69.28,71.08,63.39,26.41,7.4,0.61,PhD,High,Yes,No,No,45.82
S0322,Male,24,B,7.95,67.6,59.29,97.65,68.86,19.38,6.1,3.2,Master,High,Yes,No,No,64.41
S0323,Female,23,A,9.21,60.12,66.02,50.3,31.33,40.9,6.18,1.43,Master,High,Yes,Yes,Yes,80.31
S0324,Female,22,B,4.67,76.97,,,29.43,45.06,9.44,2.59,PhD,Low,Yes,Yes,Yes,44.29
S0325,Female,19,C,1.87,82.95,75.2,75.53,69.47,30.83,6.56,1.19,High School,Low,No,Yes,Yes,23.66
S0326,Female,18,A,2.48,86.5,71.0,69.36,72.07,39.74,7.88,,Master,Low,No,Yes,No,64.15
S0327,Male,19,C,3.83,74.42,73.03,94.39,66.6,43.94,,1.17,Master,Medium,Yes,Yes,No,55.8
S0328,Male,20,B,0.92,91.73,48.04,86.39,74.34,43.97,4.97,0.7,PhD,High,Yes,Yes,No,67.08
S0329,Female,19,C,1.4,74.28,65.03,79.51,54.46,31.51,4.23,1.79,High School,Medium,Yes,No,No,17.0
S0330,Female,19,B,,64.41,,43.06,75.28,32.41,7.73,0.97,Bachelor,High,Yes,No,No,19.06
S0331,Male,22,B,4.92,66.72,69.19,75.63,,40.27,9.56,,Bachelor,Medium,Yes,Yes,Yes,54.31
S0332,Male,22,C,7.43,81.83,68.21,85.22,95.09,42.36,7.47,1.7,High School,Medium,Yes,Yes,No,65.78
S0333,Female,22,B,5.56,78.95,72.53,75.63,64.37,38.91,7.94,1.73,Bachelor,High,Yes,Yes,No,56.64
S0334,Male,23,B,6.62,90.02,49.56,62.17,65.8,37.44,5.64,0.37,High School,Medium,Yes,Yes,No,53.02
S0335,Female,20,D,1.74,62.83,53.88,,76.44,36.92,8.52,5.0,Bachelor,Medium,Yes,Yes,Yes,33.44
S0336,Female,22,D,2.57,70.27,53.7,75.42,75.89,37.26,8.5,2.76,Bachelor,Medium,Yes,No,No,29.23
S0337,Male,18,B,2.73,81.5,62.28,58.53,65.89,41.72,5.96,2.33,Bachelor,Low,Yes,Yes,No,39.74
S0338,Male,23,B,,90.47,80.27,87.2,71.95,44.3,7.82,0.6,Bachelor,Medium,Yes,No,No,76.0
S0339,Female,21,C,1.93,86.99,51.72,62.73,81.64,39.96,4.35,1.15,Bachelor,Medium,Yes,No,No,29.06
S0340,Female,18,B,6.35,93.67,67.01,76.59,73.62,38.85,8.09,0.22,High School,Medium,Yes,Yes,No,71.36
S0341,Male,24,A,9.04,67.77,53.14,60.66,75.6,40.19,6.14,1.16,High School,High,Yes,Yes,No,61.83
S0342,Female,24,B,4.82,93.32,45.57,92.08,56.37,39.4,5.16,0.24,High School,Medium,Yes,No,No,45.88
S0343,Male,18,C,2.48,79.04,65.23,60.37,79.19,42.15,7.6,1.21,High School,Low,No,No,No,25.73
S0344,Female,22,C,1.6,82.32,47.77,54.96,76.92,30.43,4.34,1.57,Bachelor,Medium,Yes,No,No,30.11
S0345,Male,21,A,1.3,70.19,63.41,67.07,50.83,31.73,7.51,0.74,Master,Low,Yes,Yes,Yes,27.98
S0346,Male,21,B,0.4,96.63,69.69,61.12,77.88,12.43,5.3,1.04,High School,Medium,Yes,Yes,No,20.09
S0347,Male,23,B,2.79,70.42,47.25,91.67,58.8,28.55,4.98,3.13,High School,Medium,Yes,Yes,Yes,33.37
S0348,Female,21,C,2.67,76.32,62.54,62.39,97.77,44.21,7.09,,Master,Low,No,No,Yes,35.57
S0349,Female,24,A,6.09,74.61,86.0,96.06,67.12,41.91,6.74,2.35,Bachelor,High,No,No,Yes,63.21
S0350,Male,20,A,2.04,84.88,37.7,71.43,57.65,24.16,9.19,0.28,PhD,High,No,No,Yes,37.06
S0351,Female,22,C,2.92,63.84,58.62,85.18,62.57,42.23,5.07,0.06,Master,High,Yes,Yes,No,49.64
S0352,Male,21,B,4.12,92.97,90.88,65.2,74.82,32.75,9.06,0.31,Bachelor,Medium,Yes,No,No,52.59
S0353,Male,23,C,4.77,78.68,69.44,90.98,62.21,45.32,5.29,2.17,High School,Medium,Yes,Yes,Yes,50.97
S0354,Female,24,B,5.61,97.08,83.45,82.0,77.4,,8.38,0.78,Bachelor,High,Yes,Yes,No,76.85
S0355,Female,20,A,3.82,82.3,80.62,64.14,,44.55,8.66,3.09,High School,Medium,Yes,Yes,No,71.04
S0356,Male,19,B,0.98,85.64,80.03,94.95,55.37,42.34,7.48,1.12,High School,High,No,No,No,46.17
S0357,Female,19,C,4.48,72.73,70.15,67.28,71.04,37.14,5.81,0.03,High School,Low,No,No,No,33.33
S0358,Female,20,D,1.92,92.13,73.36,69.67,44.55,41.5,4.72,,Master,Low,Yes,Yes,No,29.37
S0359,Male,24,C,7.66,96.69,53.71,,84.31,37.86,4.07,0.18,Bachelor,High,Yes,No,Yes,68.99
S0360,Male,23,B,3.39,50.0,59.54,67.45,59.72,34.42,9.78,2.34,High School,High,Yes,Yes,Yes,40.76
S0361,Female,20,C,3.99,84.17,84.34,46.58,73.53,39.98,6.55,0.28,Bachelor,High,Yes,Yes,Yes,49.48
S0362,Male,22,B,15.0,77.99,85.43,96.07,49.97,30.81,5.34,,Bachelor,High,Yes,Yes,No,100.0
S0363,Male,22,B,5.68,73.43,61.37,60.34,41.39,30.86,5.29,2.15,Bachelor,Low,No,Yes,No,36.0
S0364,Female,19,D,4.42,77.2,69.83,53.62,88.2,,7.25,4.63,High School,Medium,Yes,Yes,Yes,28.6
S0365,Male,21,A,2.99,78.93,52.87,84.7,59.34,38.22,6.41,,Bachelor,High,Yes,Yes,Yes,63.0
S0366,Male,23,A,1.07,75.72,72.1,76.99,50.83,41.69,4.12,2.65,PhD,Low,Yes,No,Yes,37.67
S0367,Female,19,B,2.82,89.94,41.92,74.73,,36.23,8.3,0.32,High School,Medium,Yes,Yes,No,45.47
S0368,Female,21,A,1.58,83.08,,80.4,94.6,13.44,7.5,2.47,High School,Medium,No,No,Yes,20.99
S0369,Male,21,B,9.77,94.51,66.95,90.7,69.96,47.15,9.76,1.61,High School,Low,Yes,Yes,No,93.08
S0370,Male,22,C,4.46,79.91,60.03,83.33,77.24,47.1,8.71,0.32,High School,Medium,No,No,Yes,46.05
S0371,Female,24,B,7.48,87.36,70.78,45.8,84.93,36.0,4.0,0.54,Bachelor,Medium,Yes,No,No,58.0
S0372,Female,18,D,1.99,66.44,60.72,40.96,78.86,42.28,9.13,,Master,High,Yes,No,Yes,13.07
S0373,Female,24,C,1.69,75.26,30.0,88.97,61.12,30.0,8.81,0.72,PhD,High,Yes,Yes,No,37.12
S0374,Female,18,B,5.3,63.26,82.18,99.43,89.91,48.37,5.9,0.34,High School,Medium,Yes,No,Yes,61.8
S0375,Male,20,B,1.53,80.11,,84.85,63.1,35.51,6.35,1.55,Bachelor,Medium,Yes,Yes,No,44.17
S0376,Female,22,B,2.33,86.11,60.42,70.71,88.12,46.35,7.62,5.0,Bachelor,Medium,Yes,No,No,56.57
S0377,Female,21,C,10.08,77.33,84.68,78.25,64.33,33.45,5.48,0.02,Bachelor,Low,Yes,Yes,No,64.29
S0378,Male,23,B,2.4,64.88,,73.98,65.04,39.48,6.64,1.17,Bachelor,Medium,Yes,Yes,No,34.05
S0379,Female,18,C,0.85,76.55,85.52,80.15,44.42,39.78,8.5,1.28,High School,Low,No,Yes,Yes,26.21
S0380,Male,24,B,0.54,81.15,66.13,82.49,67.42,44.17,7.78,3.68,Bachelor,Medium,No,No,Yes,27.53
S0381,Female,21,C,0.74,65.94,54.24,75.43,71.92,48.06,6.0,1.06,Bachelor,Medium,Yes,Yes,No,30.06
S0382,Female,18,B,7.77,79.2,82.24,72.53,84.26,44.27,8.53,1.18,Master,Medium,No,No,No,68.87
S0383,Female,18,B,2.1,64.68,66.87,88.26,85.23,42.32,7.45,0.96,Master,Low,Yes,No,No,52.97
S0384,Male,18,D,15.0,78.61,57.62,68.59,73.18,47.09,7.4,0.47,High School,Medium,Yes,No,No,87.09
S0385,Male,23,C,9.11,81.38,88.28,70.04,56.03,24.67,6.23,0.09,High School,Medium,Yes,Yes,No,56.25
S0386,Female,22,A,11.66,69.32,48.13,85.85,87.32,36.3,6.99,0.79,PhD,Low,No,No,No,89.07
S0387,Male,23,D,6.74,87.97,55.68,89.92,47.52,46.16,5.84,0.08,Bachelor,High,Yes,Yes,Yes,46.62
S0388,Male,19,B,5.11,,60.72,88.25,57.09,29.61,4.09,1.2,Master,Low,Yes,Yes,No,39.47
S0389,Male,21,D,1.64,82.1,77.48,82.64,,37.11,,0.55,High School,High,Yes,No,Yes,23.41
S0390,Male,22,C,3.32,77.14,47.17,84.53,77.08,35.22,6.82,1.14,Bachelor,Low,Yes,No,No,43.18
S0391,Male,22,B,5.47,87.07,40.55,67.08,55.49,39.01,7.21,0.22,Bachelor,High,Yes,No,Yes,53.64
S0392,Male,22,A,6.46,88.05,68.98,54.94,76.67,,8.82,4.05,Master,Low,Yes,Yes,Yes,77.06
S0393,Female,24,B,1.17,86.63,63.01,40.44,43.76,38.3,6.02,3.37,High School,High,Yes,Yes,No,28.9
S0394,Female,22,C,2.86,90.69,44.5,86.58,93.25,40.76,6.45,0.32,High School,Medium,No,Yes,No,45.06
S0395,Male,23,C,3.12,63.16,66.67,78.58,59.87,43.73,8.15,0.63,Bachelor,High,Yes,Yes,Yes,35.0
S0396,Female,22,B,3.03,72.28,43.15,67.34,84.9,25.48,5.87,1.43,Master,Medium,No,Yes,Yes,25.09
S0397,Female,20,A,1.33,72.41,71.02,,38.77,38.94,7.23,0.15,PhD,Low,Yes,Yes,No,45.93
S0398,Female,21,C,10.78,94.7,46.69,60.27,44.77,29.02,6.39,0.66,PhD,High,Yes,No,No,67.52
S0399,Female,22,D,2.78,86.2,70.27,90.37,89.79,41.08,6.63,0.43,PhD,Low,Yes,No,No,53.13
S0400,Male,21,C,1.42,61.31,75.59,,44.56,38.21,8.14,3.71,High School,High,Yes,No,No,15.43
S0401,Female,20,B,10.95,85.67,65.35,67.12,79.08,41.26,6.44,2.87,High School,Low,No,No,Yes,61.81
S0402,Female,20,B,9.12,81.52,,97.14,83.83,39.66,8.19,,High School,Medium,Yes,Yes,No,79.44
S0403,Male,21,A,3.71,79.68,30.0,58.12,55.79,30.23,4.07,,Bachelor,High,No,Yes,No,39.72
S0404,Male,18,D,2.27,60.74,81.06,97.06,87.85,,4.86,4.0,Master,Medium,Yes,No,No,26.83
S0405,Female,19,A,0.68,66.19,64.96,51.96,76.27,29.15,4.0,4.04,Master,Medium,Yes,Yes,Yes,25.06
S0406,Female,24,C,4.84,94.13,75.38,63.32,84.65,38.35,5.25,5.0,High School,High,Yes,Yes,No,68.1
S0407,Female,18,B,2.14,97.75,82.82,67.68,57.92,45.83,9.79,0.2,Bachelor,High,Yes,Yes,No,60.29
S0408,Female,18,C,3.26,78.24,59.97,,54.3,42.12,6.97,0.26,PhD,High,Yes,Yes,No,60.02
S0409,Female,23,C,10.32,85.03,88.16,70.66,77.25,39.06,5.92,1.69,Bachelor,Medium,Yes,No,No,80.37
S0410,Female,24,C,2.01,81.82,48.1,48.83,84.9,38.93,8.17,1.17,High School,Medium,Yes,No,No,28.89
S0411,Male,24,B,4.7,74.65,59.63,93.49,69.98,34.33,8.39,0.03,Bachelor,Medium,Yes,No,No,45.4
S0412,Female,18,A,,78.5,41.25,82.83,91.26,18.13,5.17,0.1,Bachelor,Medium,Yes,Yes,Yes,43.55
S0413,Female,22,A,7.61,64.21,69.74,81.4,83.46,41.05,10.0,3.28,Bachelor,High,No,Yes,No,71.66
S0414,Male,23,D,3.08,92.49,32.46,79.4,89.56,42.38,7.41,3.05,Bachelor,Medium,Yes,No,No,46.5
S0415,Male,23,D,2.83,59.01,73.51,90.87,94.47,25.91,7.6,0.66,High School,Medium,Yes,Yes,No,34.51
S0416,Male,20,C,2.78,97.32,91.17,32.77,87.5,39.83,7.75,3.33,PhD,Medium,Yes,Yes,Yes,49.33
S0417,Male,24,C,4.37,50.0,74.92,79.88,78.31,43.23,7.74,1.35,Bachelor,High,Yes,No,No,47.85
S0418,Female,18,C,8.86,95.45,63.82,91.88,46.42,24.91,6.07,2.46,Bachelor,High,Yes,No,Yes,64.89
S0419,Female,20,B,2.68,71.94,42.07,70.98,95.0,43.22,10.0,0.84,PhD,Medium,Yes,No,Yes,53.25
S0420,Female,21,D,0.17,53.2,86.81,64.69,,27.01,6.57,0.18,High School,Medium,Yes,Yes,No,0.82
S0421,Female,19,B,6.18,90.98,88.63,76.29,65.03,30.59,8.44,0.85,High School,High,Yes,Yes,No,78.76
S0422,Female,23,B,3.51,,,48.27,55.36,33.43,6.29,0.92,Master,Medium,Yes,No,Yes,40.74
S0423,Female,21,C,4.85,82.4,35.79,62.77,68.11,39.39,6.02,1.2,High School,Low,Yes,Yes,No,36.63
S0424,Male,21,A,0.71,85.81,66.19,95.36,59.36,37.7,9.85,0.17,Master,Low,Yes,No,No,49.07
S0425,Female,22,B,2.15,80.27,67.17,79.61,74.88,41.63,6.84,5.0,High School,Low,Yes,Yes,No,41.84
S0426,Male,19,C,5.83,63.14,68.27,53.62,83.42,,6.95,0.42,High School,Medium,Yes,No,Yes,40.98
S0427,Male,21,A,1.03,75.87,79.57,58.08,73.78,47.74,7.43,0.33,Bachelor,High,Yes,No,No,48.26
S0428,Female,21,C,4.69,78.86,43.11,85.19,59.56,34.39,10.0,1.12,High School,Medium,Yes,Yes,No,47.0
S0429,Male,19,B,3.24,56.84,52.37,91.31,86.42,32.56,10.0,1.16,Master,Medium,Yes,Yes,Yes,37.57
S0430,Female,19,B,1.77,86.05,87.82,71.39,88.01,15.24,8.93,0.87,Bachelor,High,Yes,No,No,43.06
S0431,Male,21,B,1.65,76.39,50.06,80.04,46.98,29.32,10.0,2.22,PhD,High,No,No,No,40.29
S0432,Female,19,B,1.34,,49.46,84.82,76.8,43.02,5.58,1.09,Master,Medium,Yes,Yes,Yes,39.09
S0433,Male,21,C,3.5,82.09,,92.98,89.71,45.22,7.98,1.41,High School,Medium,Yes,No,No,44.67
S0434,Female,21,B,3.81,75.84,74.47,76.93,65.87,41.45,7.11,1.93,Master,Low,Yes,Yes,No,46.91
S0435,Female,22,C,2.47,63.8,50.92,97.32,73.73,46.95,4.35,0.04,Bachelor,Low,Yes,Yes,No,37.9
S0436,Female,18,B,1.26,71.34,30.0,88.33,75.45,30.33,7.69,1.27,Bachelor,Low,Yes,Yes,No,30.92
S0437,Female,21,C,4.59,60.26,84.88,51.33,66.84,,6.26,3.23,Master,Medium,Yes,No,Yes,27.37
S0438,Female,20,D,6.25,68.19,53.5,82.43,76.33,31.7,9.3,0.03,Bachelor,Medium,No,Yes,No,31.46
S0439,Male,23,C,,55.81,67.02,89.04,78.46,44.27,,0.78,Bachelor,Low,Yes,Yes,Yes,40.47
